reference_date,location,horizon,model,target_end_date,truth,point,wis,mae,persistence_mae
2024-11-23,55,2,ensemble,2024-12-07,27.0,18.0,5.733043478260871,9.0,21.0
2024-11-23,55,2,baseline,2024-12-07,27.0,5.0,10.912608695652171,22.0,21.0
2024-11-23,55,3,ensemble,2024-12-14,66.0,28.0,20.62173913043478,38.0,60.0
2024-11-23,55,3,baseline,2024-12-14,66.0,5.0,29.974347826086966,61.0,60.0
2024-11-23,56,1,ensemble,2024-11-30,7.0,10.0,1.8747826086956527,3.0,3.0
2024-11-23,56,1,baseline,2024-11-30,7.0,5.0,1.65,2.0,3.0
2024-11-23,56,2,ensemble,2024-12-07,5.0,13.0,4.381304347826087,8.0,1.0
2024-11-23,56,2,baseline,2024-12-07,5.0,5.0,2.011739130434783,0.0,1.0
2024-11-23,56,3,ensemble,2024-12-14,31.0,14.0,9.966956521739132,17.0,27.0
2024-11-23,56,3,baseline,2024-12-14,31.0,5.0,14.124347826086957,26.0,27.0
2024-11-30,01,1,ensemble,2024-12-07,102.0,68.0,18.46782608695652,34.0,52.0
2024-11-30,01,1,baseline,2024-12-07,102.0,50.0,30.990869565217398,52.0,52.0
2024-11-30,01,2,ensemble,2024-12-14,193.0,78.0,80.39782608695653,115.0,143.0
2024-11-30,01,2,baseline,2024-12-14,193.0,50.0,94.49521739130434,143.0,143.0
2024-11-30,01,3,ensemble,2024-12-21,437.0,85.0,304.88086956521744,352.0,387.0
2024-11-30,01,3,baseline,2024-12-21,437.0,50.0,326.64652173913043,387.0,387.0
2024-11-30,02,1,ensemble,2024-12-07,17.0,7.0,6.4052173913043475,10.0,12.0
2024-11-30,02,1,baseline,2024-12-07,17.0,5.0,7.186521739130434,12.0,12.0
2024-11-30,02,2,ensemble,2024-12-14,25.0,7.0,12.425217391304347,18.0,20.0
2024-11-30,02,2,baseline,2024-12-14,25.0,5.0,12.329130434782611,20.0,20.0
2024-11-30,02,3,ensemble,2024-12-21,18.0,7.0,6.029565217391303,11.0,13.0
2024-11-30,02,3,baseline,2024-12-21,18.0,5.0,6.6173913043478265,13.0,13.0
2024-11-30,04,1,ensemble,2024-12-07,829.0,645.0,101.4508695652174,184.0,354.0
2024-11-30,04,1,baseline,2024-12-07,829.0,498.0,240.01130434782607,331.0,354.0
2024-11-30,04,2,ensemble,2024-12-14,960.0,668.0,163.93739130434784,292.0,485.0
2024-11-30,04,2,baseline,2024-12-14,960.0,498.0,348.6982608695652,462.0,485.0
2024-11-30,04,3,ensemble,2024-12-21,1492.0,665.0,626.4760869565218,827.0,1017.0
2024-11-30,04,3,baseline,2024-12-21,1492.0,498.0,862.3826086956522,994.0,1017.0
2024-11-30,05,1,ensemble,2024-12-07,32.0,14.0,9.620000000000001,18.0,24.0
2024-11-30,05,1,baseline,2024-12-07,32.0,6.0,12.592608695652176,26.0,24.0
2024-11-30,05,2,ensemble,2024-12-14,42.0,17.0,13.33869565217391,25.0,34.0
2024-11-30,05,2,baseline,2024-12-14,42.0,6.0,16.446956521739136,36.0,34.0
2024-11-30,05,3,ensemble,2024-12-21,59.0,20.0,21.815217391304344,39.0,51.0
2024-11-30,05,3,baseline,2024-12-21,59.0,6.0,24.12826086956522,53.0,51.0
2024-11-30,06,1,ensemble,2024-12-07,1059.0,634.0,243.63739130434783,425.0,584.0
2024-11-30,06,1,baseline,2024-12-07,1059.0,435.0,424.26347826086953,624.0,584.0
2024-11-30,06,2,ensemble,2024-12-14,1395.0,757.0,359.3339130434783,638.0,920.0
2024-11-30,06,2,baseline,2024-12-14,1395.0,435.0,676.6791304347827,960.0,920.0
2024-11-30,06,3,ensemble,2024-12-21,2438.0,886.0,1220.634347826087,1552.0,1963.0
2024-11-30,06,3,baseline,2024-12-21,2438.0,435.0,1666.9191304347823,2003.0,1963.0
2024-11-30,08,1,ensemble,2024-12-07,90.0,41.0,32.7686956521739,49.0,59.0
2024-11-30,08,1,baseline,2024-12-07,90.0,28.0,37.38913043478261,62.0,59.0
2024-11-30,08,2,ensemble,2024-12-14,129.0,49.0,53.94434782608696,80.0,98.0
2024-11-30,08,2,baseline,2024-12-14,129.0,28.0,62.51478260869566,101.0,98.0
2024-11-30,08,3,ensemble,2024-12-21,179.0,50.0,87.54260869565218,129.0,148.0
2024-11-30,08,3,baseline,2024-12-21,179.0,28.0,99.49782608695651,151.0,148.0
2024-11-30,09,1,ensemble,2024-12-07,13.0,9.0,2.8917391304347824,4.0,9.0
2024-11-30,09,1,baseline,2024-12-07,13.0,4.0,5.265217391304349,9.0,9.0
2024-11-30,09,2,ensemble,2024-12-14,24.0,13.0,5.891739130434783,11.0,20.0
2024-11-30,09,2,baseline,2024-12-14,24.0,4.0,9.436521739130436,20.0,20.0
2024-11-30,09,3,ensemble,2024-12-21,41.0,21.0,9.279130434782608,20.0,37.0
2024-11-30,09,3,baseline,2024-12-21,41.0,4.0,16.493478260869566,37.0,37.0
2024-11-30,10,1,ensemble,2024-12-07,15.0,14.0,1.4991304347826089,1.0,8.0
2024-11-30,10,1,baseline,2024-12-07,15.0,11.0,2.491304347826087,4.0,8.0
2024-11-30,10,2,ensemble,2024-12-14,15.0,14.0,1.8700000000000003,1.0,8.0
2024-11-30,10,2,baseline,2024-12-14,15.0,11.0,2.7295652173913045,4.0,8.0
2024-11-30,10,3,ensemble,2024-12-21,43.0,17.0,17.33130434782609,26.0,36.0
2024-11-30,10,3,baseline,2024-12-21,43.0,11.0,20.143913043478264,32.0,36.0
2024-11-30,11,1,ensemble,2024-12-07,2.0,8.0,2.87,6.0,6.0
2024-11-30,11,1,baseline,2024-12-07,2.0,6.0,2.328695652173913,4.0,6.0
2024-11-30,11,2,ensemble,2024-12-14,4.0,9.0,2.6082608695652176,5.0,4.0
2024-11-30,11,2,baseline,2024-12-14,4.0,6.0,1.9969565217391307,2.0,4.0
2024-11-30,11,3,ensemble,2024-12-21,16.0,9.0,3.255652173913043,7.0,8.0
2024-11-30,11,3,baseline,2024-12-21,16.0,6.0,4.838260869565217,10.0,8.0
2024-11-30,12,1,ensemble,2024-12-07,700.0,485.0,126.30173913043477,215.0,277.0
2024-11-30,12,1,baseline,2024-12-07,700.0,399.0,204.07652173913044,301.0,277.0
2024-11-30,12,2,ensemble,2024-12-14,872.0,539.0,196.78608695652173,333.0,449.0
2024-11-30,12,2,baseline,2024-12-14,872.0,399.0,341.1660869565217,473.0,449.0
2024-11-30,12,3,ensemble,2024-12-21,1251.0,577.0,475.3917391304348,674.0,828.0
2024-11-30,12,3,baseline,2024-12-21,1251.0,399.0,697.0143478260869,852.0,828.0
2024-11-30,13,1,ensemble,2024-12-07,88.0,62.0,12.539565217391305,26.0,41.0
2024-11-30,13,1,baseline,2024-12-07,88.0,44.0,24.465652173913046,44.0,41.0
2024-11-30,13,2,ensemble,2024-12-14,214.0,77.0,88.4408695652174,137.0,167.0
2024-11-30,13,2,baseline,2024-12-14,214.0,44.0,104.53782608695651,170.0,167.0
2024-11-30,13,3,ensemble,2024-12-21,388.0,101.0,223.03000000000003,287.0,341.0
2024-11-30,13,3,baseline,2024-12-21,388.0,44.0,234.26304347826087,344.0,341.0
2024-11-30,15,1,ensemble,2024-12-07,20.0,10.0,5.848695652173915,10.0,12.0
2024-11-30,15,1,baseline,2024-12-07,20.0,7.0,7.6726086956521735,13.0,12.0
2024-11-30,15,2,ensemble,2024-12-14,34.0,10.0,16.250434782608696,24.0,26.0
2024-11-30,15,2,baseline,2024-12-14,34.0,7.0,18.69695652173913,27.0,26.0
2024-11-30,15,3,ensemble,2024-12-21,42.0,11.0,21.744347826086955,31.0,34.0
2024-11-30,15,3,baseline,2024-12-21,42.0,7.0,25.311304347826084,35.0,34.0
2024-11-30,16,1,ensemble,2024-12-07,77.0,37.0,24.14304347826087,40.0,46.0
2024-11-30,16,1,baseline,2024-12-07,77.0,28.0,31.80608695652174,49.0,46.0
2024-11-30,16,2,ensemble,2024-12-14,107.0,42.0,39.93347826086958,65.0,76.0
2024-11-30,16,2,baseline,2024-12-14,107.0,28.0,51.23347826086958,79.0,76.0
2024-11-30,16,3,ensemble,2024-12-21,188.0,49.0,105.7669565217391,139.0,157.0
2024-11-30,16,3,baseline,2024-12-21,188.0,28.0,122.58478260869565,160.0,157.0
2024-11-30,17,1,ensemble,2024-12-07,106.0,99.0,10.658695652173913,7.0,20.0
2024-11-30,17,1,baseline,2024-12-07,106.0,70.0,21.56869565217392,36.0,20.0
2024-11-30,17,2,ensemble,2024-12-14,240.0,123.0,60.96260869565218,117.0,154.0
2024-11-30,17,2,baseline,2024-12-14,240.0,70.0,102.28652173913042,170.0,154.0
2024-11-30,17,3,ensemble,2024-12-21,488.0,148.0,220.8130434782609,340.0,402.0
2024-11-30,17,3,baseline,2024-12-21,488.0,70.0,301.114347826087,418.0,402.0
2024-11-30,18,1,ensemble,2024-12-07,65.0,51.0,8.568260869565218,14.0,33.0
2024-11-30,18,1,baseline,2024-12-07,65.0,32.0,18.301304347826086,33.0,33.0
2024-11-30,18,2,ensemble,2024-12-14,140.0,63.0,43.67826086956522,77.0,108.0
2024-11-30,18,2,baseline,2024-12-14,140.0,32.0,59.83739130434782,108.0,108.0
2024-11-30,18,3,ensemble,2024-12-21,284.0,72.0,142.61999999999998,212.0,252.0
2024-11-30,18,3,baseline,2024-12-21,284.0,32.0,162.27826086956523,252.0,252.0
2024-11-30,19,1,ensemble,2024-12-07,13.0,7.0,3.3330434782608687,6.0,9.0
2024-11-30,19,1,baseline,2024-12-07,13.0,3.0,5.47304347826087,10.0,9.0
2024-11-30,19,2,ensemble,2024-12-14,23.0,11.0,6.297826086956522,12.0,19.0
2024-11-30,19,2,baseline,2024-12-14,23.0,3.0,9.799130434782612,20.0,19.0
2024-11-30,19,3,ensemble,2024-12-21,42.0,12.0,15.345652173913045,30.0,38.0
2024-11-30,19,3,baseline,2024-12-21,42.0,3.0,19.681304347826085,39.0,38.0
2024-11-30,20,1,ensemble,2024-12-07,35.0,20.0,7.124347826086957,15.0,18.0
2024-11-30,20,1,baseline,2024-12-07,35.0,15.0,11.257391304347827,20.0,18.0
2024-11-30,20,2,ensemble,2024-12-14,90.0,26.0,46.179130434782614,64.0,73.0
2024-11-30,20,2,baseline,2024-12-14,90.0,15.0,49.19913043478262,75.0,73.0
2024-11-30,20,3,ensemble,2024-12-21,120.0,30.0,65.5213043478261,90.0,103.0
2024-11-30,20,3,baseline,2024-12-21,120.0,15.0,71.83260869565218,105.0,103.0
2024-11-30,21,1,ensemble,2024-12-07,53.0,29.0,13.117826086956521,24.0,33.0
2024-11-30,21,1,baseline,2024-12-07,53.0,17.0,19.06130434782609,36.0,33.0
2024-11-30,21,2,ensemble,2024-12-14,79.0,34.0,26.754782608695653,45.0,59.0
2024-11-30,21,2,baseline,2024-12-14,79.0,17.0,31.72652173913043,62.0,59.0
2024-11-30,21,3,ensemble,2024-12-21,200.0,35.0,124.59565217391305,165.0,180.0
2024-11-30,21,3,baseline,2024-12-21,200.0,17.0,110.51391304347825,183.0,180.0
2024-11-30,22,1,ensemble,2024-12-07,153.0,94.0,30.61913043478261,59.0,76.0
2024-11-30,22,1,baseline,2024-12-07,153.0,76.0,49.31304347826088,77.0,76.0
2024-11-30,22,2,ensemble,2024-12-14,249.0,104.0,96.83304347826088,145.0,172.0
2024-11-30,22,2,baseline,2024-12-14,249.0,76.0,123.99,173.0,172.0
2024-11-30,22,3,ensemble,2024-12-21,413.0,116.0,235.10173913043482,297.0,336.0
2024-11-30,22,3,baseline,2024-12-21,413.0,76.0,279.56086956521733,337.0,336.0
2024-11-30,23,1,ensemble,2024-12-07,3.0,4.0,1.3630434782608696,1.0,3.0
2024-11-30,23,1,baseline,2024-12-07,3.0,0.0,1.6765217391304352,3.0,3.0
2024-11-30,23,2,ensemble,2024-12-14,2.0,4.0,2.1852173913043482,2.0,2.0
2024-11-30,23,2,baseline,2024-12-14,2.0,0.0,1.9034782608695653,2.0,2.0
2024-11-30,23,3,ensemble,2024-12-21,10.0,5.0,3.0278260869565217,5.0,10.0
2024-11-30,23,3,baseline,2024-12-21,10.0,0.0,4.406956521739132,10.0,10.0
2024-11-30,24,1,ensemble,2024-12-07,37.0,26.0,5.424347826086957,11.0,21.0
2024-11-30,24,1,baseline,2024-12-07,37.0,18.0,10.49130434782609,19.0,21.0
2024-11-30,24,2,ensemble,2024-12-14,73.0,36.0,19.801304347826086,37.0,57.0
2024-11-30,24,2,baseline,2024-12-14,73.0,18.0,27.96739130434783,55.0,57.0
2024-11-30,24,3,ensemble,2024-12-21,131.0,43.0,55.88478260869566,88.0,115.0
2024-11-30,24,3,baseline,2024-12-21,131.0,18.0,66.85478260869566,113.0,115.0
2024-11-30,25,1,ensemble,2024-12-07,83.0,65.0,10.563043478260873,18.0,38.0
2024-11-30,25,1,baseline,2024-12-07,83.0,44.0,22.249130434782614,39.0,38.0
2024-11-30,25,2,ensemble,2024-12-14,126.0,79.0,23.967826086956517,47.0,81.0
2024-11-30,25,2,baseline,2024-12-14,126.0,44.0,42.380434782608695,82.0,81.0
2024-11-30,25,3,ensemble,2024-12-21,137.0,95.0,22.966086956521735,42.0,92.0
2024-11-30,25,3,baseline,2024-12-21,137.0,44.0,46.132173913043474,93.0,92.0
2024-11-30,26,1,ensemble,2024-12-07,91.0,87.0,10.632173913043479,4.0,34.0
2024-11-30,26,1,baseline,2024-12-07,91.0,56.0,22.580000000000005,35.0,34.0
2024-11-30,26,2,ensemble,2024-12-14,170.0,106.0,31.340869565217393,64.0,113.0
2024-11-30,26,2,baseline,2024-12-14,170.0,56.0,58.47347826086957,114.0,113.0
2024-11-30,26,3,ensemble,2024-12-21,213.0,119.0,42.98739130434784,94.0,156.0
2024-11-30,26,3,baseline,2024-12-21,213.0,56.0,78.42434782608696,157.0,156.0
2024-11-30,27,1,ensemble,2024-12-07,40.0,30.0,6.9647826086956535,10.0,29.0
2024-11-30,27,1,baseline,2024-12-07,40.0,16.0,13.121304347826085,24.0,29.0
2024-11-30,27,2,ensemble,2024-12-14,92.0,38.0,29.63173913043478,54.0,81.0
2024-11-30,27,2,baseline,2024-12-14,92.0,16.0,45.04695652173914,76.0,81.0
2024-11-30,27,3,ensemble,2024-12-21,227.0,46.0,135.25913043478258,181.0,216.0
2024-11-30,27,3,baseline,2024-12-21,227.0,16.0,163.2691304347826,211.0,216.0
2024-11-30,28,1,ensemble,2024-12-07,39.0,25.0,7.518260869565217,14.0,4.0
2024-11-30,28,1,baseline,2024-12-07,39.0,16.0,12.110869565217392,23.0,4.0
2024-11-30,28,2,ensemble,2024-12-14,61.0,30.0,16.95826086956522,31.0,26.0
2024-11-30,28,2,baseline,2024-12-14,61.0,16.0,24.113043478260874,45.0,26.0
2024-11-30,28,3,ensemble,2024-12-21,95.0,35.0,38.029565217391315,60.0,60.0
2024-11-30,28,3,baseline,2024-12-21,95.0,16.0,45.681739130434785,79.0,60.0
2024-11-30,29,1,ensemble,2024-12-07,54.0,58.0,7.701304347826088,4.0,14.0
2024-11-30,29,1,baseline,2024-12-07,54.0,38.0,11.348260869565218,16.0,14.0
2024-11-30,29,2,ensemble,2024-12-14,88.0,70.0,12.675652173913045,18.0,48.0
2024-11-30,29,2,baseline,2024-12-14,88.0,38.0,27.012608695652176,50.0,48.0
2024-11-30,29,3,ensemble,2024-12-21,249.0,80.0,104.55521739130437,169.0,209.0
2024-11-30,29,3,baseline,2024-12-21,249.0,38.0,129.04608695652175,211.0,209.0
2024-11-30,30,1,ensemble,2024-12-07,2.0,3.0,1.192173913043478,1.0,1.0
2024-11-30,30,1,baseline,2024-12-07,2.0,1.0,1.5134782608695654,1.0,1.0
2024-11-30,30,2,ensemble,2024-12-14,6.0,4.0,1.5230434782608697,2.0,5.0
2024-11-30,30,2,baseline,2024-12-14,6.0,1.0,3.0213043478260873,5.0,5.0
2024-11-30,30,3,ensemble,2024-12-21,23.0,5.0,10.781739130434783,18.0,22.0
2024-11-30,30,3,baseline,2024-12-21,23.0,1.0,9.933478260869565,22.0,22.0
2024-11-30,31,1,ensemble,2024-12-07,10.0,6.0,2.09,4.0,6.0
2024-11-30,31,1,baseline,2024-12-07,10.0,3.0,3.5756521739130434,7.0,6.0
2024-11-30,31,2,ensemble,2024-12-14,19.0,9.0,4.811304347826087,10.0,15.0
2024-11-30,31,2,baseline,2024-12-14,19.0,3.0,7.516086956521738,16.0,15.0
2024-11-30,31,3,ensemble,2024-12-21,78.0,12.0,53.69869565217391,66.0,74.0
2024-11-30,31,3,baseline,2024-12-21,78.0,3.0,53.427391304347836,75.0,74.0
2024-11-30,32,1,ensemble,2024-12-07,81.0,55.0,12.5,26.0,34.0
2024-11-30,32,1,baseline,2024-12-07,81.0,42.0,23.529130434782616,39.0,34.0
2024-11-30,32,2,ensemble,2024-12-14,113.0,64.0,26.896521739130435,49.0,66.0
2024-11-30,32,2,baseline,2024-12-14,113.0,42.0,43.03782608695653,71.0,66.0
2024-11-30,32,3,ensemble,2024-12-21,208.0,73.0,96.15782608695655,135.0,161.0
2024-11-30,32,3,baseline,2024-12-21,208.0,42.0,117.61478260869566,166.0,161.0
2024-11-30,33,1,ensemble,2024-12-07,16.0,16.0,1.6765217391304352,0.0,5.0
2024-11-30,33,1,baseline,2024-12-07,16.0,11.0,2.973478260869565,5.0,5.0
2024-11-30,33,2,ensemble,2024-12-14,22.0,19.0,2.819565217391305,3.0,11.0
2024-11-30,33,2,baseline,2024-12-14,22.0,11.0,5.97304347826087,11.0,11.0
2024-11-30,33,3,ensemble,2024-12-21,24.0,22.0,3.484347826086957,2.0,13.0
2024-11-30,33,3,baseline,2024-12-21,24.0,11.0,6.761304347826085,13.0,13.0
2024-11-30,34,1,ensemble,2024-12-07,109.0,43.0,35.63086956521739,66.0,62.0
2024-11-30,34,1,baseline,2024-12-07,109.0,3.0,58.08782608695651,106.0,62.0
2024-11-30,34,2,ensemble,2024-12-14,174.0,42.0,74.3895652173913,132.0,127.0
2024-11-30,34,2,baseline,2024-12-14,174.0,3.0,95.27,171.0,127.0
2024-11-30,34,3,ensemble,2024-12-21,335.0,51.0,209.10739130434783,284.0,288.0
2024-11-30,34,3,baseline,2024-12-21,335.0,3.0,216.41956521739132,332.0,288.0
2024-11-30,35,1,ensemble,2024-12-07,103.0,34.0,50.64521739130436,69.0,75.0
2024-11-30,35,1,baseline,2024-12-07,103.0,22.0,53.71826086956521,81.0,75.0
2024-11-30,35,2,ensemble,2024-12-14,108.0,41.0,43.04130434782609,67.0,80.0
2024-11-30,35,2,baseline,2024-12-14,108.0,22.0,53.21434782608697,86.0,80.0
2024-11-30,35,3,ensemble,2024-12-21,207.0,47.0,118.2569565217391,160.0,179.0
2024-11-30,35,3,baseline,2024-12-21,207.0,22.0,135.57739130434783,185.0,179.0
2024-11-30,36,1,ensemble,2024-12-07,275.0,146.0,78.67217391304348,129.0,172.0
2024-11-30,36,1,baseline,2024-12-07,275.0,93.0,101.90130434782608,182.0,172.0
2024-11-30,36,2,ensemble,2024-12-14,432.0,186.0,150.63304347826084,246.0,329.0
2024-11-30,36,2,baseline,2024-12-14,432.0,93.0,201.54347826086956,339.0,329.0
2024-11-30,36,3,ensemble,2024-12-21,733.0,238.0,326.02521739130435,495.0,630.0
2024-11-30,36,3,baseline,2024-12-21,733.0,93.0,444.44652173913045,640.0,630.0
2024-11-30,37,1,ensemble,2024-12-07,65.0,52.0,10.42304347826087,13.0,34.0
2024-11-30,37,1,baseline,2024-12-07,65.0,31.0,19.649565217391306,34.0,34.0
2024-11-30,37,2,ensemble,2024-12-14,173.0,67.0,60.95304347826086,106.0,142.0
2024-11-30,37,2,baseline,2024-12-14,173.0,31.0,80.97130434782608,142.0,142.0
2024-11-30,37,3,ensemble,2024-12-21,292.0,73.0,139.24,219.0,261.0
2024-11-30,37,3,baseline,2024-12-21,292.0,31.0,158.54695652173913,261.0,261.0
2024-11-30,38,1,ensemble,2024-12-07,2.0,5.0,1.5791304347826087,3.0,1.0
2024-11-30,38,1,baseline,2024-12-07,2.0,3.0,1.5360869565217394,1.0,1.0
2024-11-30,38,2,ensemble,2024-12-14,5.0,6.0,1.2482608695652175,1.0,2.0
2024-11-30,38,2,baseline,2024-12-14,5.0,3.0,1.9634782608695658,2.0,2.0
2024-11-30,38,3,ensemble,2024-12-21,8.0,7.0,1.744347826086957,1.0,5.0
2024-11-30,38,3,baseline,2024-12-21,8.0,3.0,2.6713043478260867,5.0,5.0
2024-11-30,39,1,ensemble,2024-12-07,88.0,637.0,443.08434782608697,549.0,48.0
2024-11-30,39,1,baseline,2024-12-07,88.0,629.0,452.7739130434782,541.0,48.0
2024-11-30,39,2,ensemble,2024-12-14,151.0,635.0,347.60391304347826,484.0,111.0
2024-11-30,39,2,baseline,2024-12-14,151.0,629.0,368.67956521739126,478.0,111.0
2024-11-30,39,3,ensemble,2024-12-21,297.0,662.0,204.54565217391306,365.0,257.0
2024-11-30,39,3,baseline,2024-12-21,297.0,629.0,216.40434782608696,332.0,257.0
2024-11-30,40,1,ensemble,2024-12-07,40.0,22.0,8.616086956521738,18.0,26.0
2024-11-30,40,1,baseline,2024-12-07,40.0,12.0,14.736521739130437,28.0,26.0
2024-11-30,40,2,ensemble,2024-12-14,57.0,30.0,13.296086956521739,27.0,43.0
2024-11-30,40,2,baseline,2024-12-14,57.0,12.0,22.220434782608695,45.0,43.0
2024-11-30,40,3,ensemble,2024-12-21,106.0,36.0,37.37000000000001,70.0,92.0
2024-11-30,40,3,baseline,2024-12-21,106.0,12.0,48.27652173913043,94.0,92.0
2024-11-30,41,1,ensemble,2024-12-07,118.0,56.0,37.68304347826087,62.0,56.0
2024-11-30,41,1,baseline,2024-12-07,118.0,41.0,51.73260869565217,77.0,56.0
2024-11-30,41,2,ensemble,2024-12-14,233.0,65.0,128.60521739130436,168.0,171.0
2024-11-30,41,2,baseline,2024-12-14,233.0,41.0,135.78608695652173,192.0,171.0
2024-11-30,41,3,ensemble,2024-12-21,386.0,74.0,254.234347826087,312.0,324.0
2024-11-30,41,3,baseline,2024-12-21,386.0,41.0,271.79304347826087,345.0,324.0
2024-11-30,42,1,ensemble,2024-12-07,176.0,186.0,14.717826086956524,10.0,42.0
2024-11-30,42,1,baseline,2024-12-07,176.0,129.0,28.414347826086956,47.0,42.0
2024-11-30,42,2,ensemble,2024-12-14,268.0,221.0,28.264782608695654,47.0,134.0
2024-11-30,42,2,baseline,2024-12-14,268.0,129.0,77.21782608695653,139.0,134.0
2024-11-30,42,3,ensemble,2024-12-21,492.0,249.0,158.05391304347827,243.0,358.0
2024-11-30,42,3,baseline,2024-12-21,492.0,129.0,232.3452173913043,363.0,358.0
2024-11-30,44,1,ensemble,2024-12-07,10.0,3.0,4.2882608695652165,7.0,8.0
2024-11-30,44,1,baseline,2024-12-07,10.0,2.0,4.187391304347826,8.0,8.0
2024-11-30,44,2,ensemble,2024-12-14,28.0,4.0,18.885652173913048,24.0,26.0
2024-11-30,44,2,baseline,2024-12-14,28.0,2.0,16.846521739130434,26.0,26.0
2024-11-30,44,3,ensemble,2024-12-21,23.0,5.0,12.261739130434785,18.0,21.0
2024-11-30,44,3,baseline,2024-12-21,23.0,2.0,12.176521739130434,21.0,21.0
2024-11-30,45,1,ensemble,2024-12-07,40.0,20.0,10.282173913043476,20.0,28.0
2024-11-30,45,1,baseline,2024-12-07,40.0,12.0,14.942173913043485,28.0,28.0
2024-11-30,45,2,ensemble,2024-12-14,79.0,23.0,33.68565217391305,56.0,67.0
2024-11-30,45,2,baseline,2024-12-14,79.0,12.0,36.829565217391306,67.0,67.0
2024-11-30,45,3,ensemble,2024-12-21,160.0,28.0,97.30260869565218,132.0,148.0
2024-11-30,45,3,baseline,2024-12-21,160.0,12.0,90.69130434782609,148.0,148.0
2024-11-30,46,1,ensemble,2024-12-07,1.0,2.0,0.905217391304348,1.0,1.0
2024-11-30,46,1,baseline,2024-12-07,1.0,0.0,1.1186956521739133,1.0,1.0
2024-11-30,46,2,ensemble,2024-12-14,8.0,3.0,2.2873913043478256,5.0,8.0
2024-11-30,46,2,baseline,2024-12-14,8.0,0.0,3.3260869565217392,8.0,8.0
2024-11-30,46,3,ensemble,2024-12-21,14.0,4.0,5.046956521739131,10.0,14.0
2024-11-30,46,3,baseline,2024-12-21,14.0,0.0,5.791304347826086,14.0,14.0
2024-11-30,47,1,ensemble,2024-12-07,115.0,74.0,23.83869565217391,41.0,57.0
2024-11-30,47,1,baseline,2024-12-07,115.0,47.0,39.14565217391304,68.0,57.0
2024-11-30,47,2,ensemble,2024-12-14,217.0,79.0,99.56521739130433,138.0,159.0
2024-11-30,47,2,baseline,2024-12-14,217.0,47.0,108.34434782608696,170.0,159.0
2024-11-30,47,3,ensemble,2024-12-21,372.0,96.0,228.76043478260877,276.0,314.0
2024-11-30,47,3,baseline,2024-12-21,372.0,47.0,236.81391304347827,325.0,314.0
2024-11-30,48,1,ensemble,2024-12-07,526.0,377.0,89.89086956521739,149.0,256.0
2024-11-30,48,1,baseline,2024-12-07,526.0,256.0,155.49478260869566,270.0,256.0
2024-11-30,48,2,ensemble,2024-12-14,701.0,423.0,163.77521739130435,278.0,431.0
2024-11-30,48,2,baseline,2024-12-14,701.0,256.0,267.88173913043477,445.0,431.0
2024-11-30,48,3,ensemble,2024-12-21,1169.0,471.0,483.644347826087,698.0,899.0
2024-11-30,48,3,baseline,2024-12-21,1169.0,256.0,671.1986956521739,913.0,899.0
2024-11-30,49,1,ensemble,2024-12-07,64.0,24.0,30.950869565217392,40.0,44.0
2024-11-30,49,1,baseline,2024-12-07,64.0,19.0,35.038695652173914,45.0,44.0
2024-11-30,49,2,ensemble,2024-12-14,87.0,28.0,45.45173913043479,59.0,67.0
2024-11-30,49,2,baseline,2024-12-14,87.0,19.0,55.71695652173913,68.0,67.0
2024-11-30,49,3,ensemble,2024-12-21,163.0,31.0,114.88347826086957,132.0,143.0
2024-11-30,49,3,baseline,2024-12-21,163.0,19.0,129.74434782608697,144.0,143.0
2024-11-30,50,1,ensemble,2024-12-07,0.0,2.0,1.0230434782608697,2.0,0.0
2024-11-30,50,1,baseline,2024-12-07,0.0,0.0,0.5030434782608697,0.0,0.0
2024-11-30,50,2,ensemble,2024-12-14,8.0,2.0,2.8339130434782613,6.0,8.0
2024-11-30,50,2,baseline,2024-12-14,8.0,0.0,3.9404347826086963,8.0,8.0
2024-11-30,50,3,ensemble,2024-12-21,8.0,2.0,2.716521739130435,6.0,8.0
2024-11-30,50,3,baseline,2024-12-21,8.0,0.0,3.556086956521739,8.0,8.0
2024-11-30,51,1,ensemble,2024-12-07,68.0,42.0,10.458260869565219,26.0,33.0
2024-11-30,51,1,baseline,2024-12-07,68.0,27.0,21.850434782608694,41.0,33.0
2024-11-30,51,2,ensemble,2024-12-14,140.0,55.0,50.68130434782609,85.0,105.0
2024-11-30,51,2,baseline,2024-12-14,140.0,27.0,62.69086956521738,113.0,105.0
2024-11-30,51,3,ensemble,2024-12-21,192.0,72.0,76.79217391304348,120.0,157.0
2024-11-30,51,3,baseline,2024-12-21,192.0,27.0,95.27043478260866,165.0,157.0
2024-11-30,53,1,ensemble,2024-12-07,78.0,42.0,18.496521739130436,36.0,49.0
2024-11-30,53,1,baseline,2024-12-07,78.0,29.0,28.963478260869564,49.0,49.0
2024-11-30,53,2,ensemble,2024-12-14,188.0,47.0,93.65521739130433,141.0,159.0
2024-11-30,53,2,baseline,2024-12-14,188.0,29.0,106.51434782608693,159.0,159.0
2024-11-30,53,3,ensemble,2024-12-21,416.0,58.0,295.3113043478261,358.0,387.0
2024-11-30,53,3,baseline,2024-12-21,416.0,29.0,302.4295652173913,387.0,387.0
2024-11-30,54,1,ensemble,2024-12-07,13.0,8.0,2.4213043478260876,5.0,9.0
