model,reference_date,location,horizon,target_end_date,truth,point,wis,mae,persistence_mae
ensemble,2023-10-21,41,3,2023-11-11,11.0,9.11,2.140348044220589,1.8900000000000006,5.0
ensemble,2023-10-21,42,1,2023-10-28,50.0,48.58363296944792,6.285320269806283,1.416367030552081,8.0
ensemble,2023-10-21,42,2,2023-11-04,39.0,49.7826,9.095587090024141,10.782600000000002,3.0
ensemble,2023-10-21,42,3,2023-11-11,82.0,60.51959064191245,13.798155245082164,21.48040935808755,40.0
ensemble,2023-10-21,44,1,2023-10-28,1.0,1.0,0.39264454942928284,0.0,0.0
ensemble,2023-10-21,44,2,2023-11-04,0.0,1.0,0.7646775802055,1.0,1.0
ensemble,2023-10-21,44,3,2023-11-11,2.0,1.472223584308021,0.5944381346668725,0.5277764156919791,1.0
ensemble,2023-10-21,45,1,2023-10-28,21.0,25.22633407691141,3.297762071299669,4.22633407691141,5.0
ensemble,2023-10-21,45,2,2023-11-04,45.0,27.0,9.373143763680257,18.0,19.0
ensemble,2023-10-21,45,3,2023-11-11,52.0,26.40200015960107,13.981254286895846,25.59799984039893,26.0
ensemble,2023-10-21,46,1,2023-10-28,3.0,1.0,0.9474875453830308,2.0,3.0
ensemble,2023-10-21,46,2,2023-11-04,1.0,1.3401,0.6406181426964891,0.34010000000000007,1.0
ensemble,2023-10-21,46,3,2023-11-11,2.0,1.11,0.697455515172159,0.8899999999999999,2.0
ensemble,2023-10-21,47,1,2023-10-28,44.0,35.28676597399533,5.3355700894802975,8.71323402600467,12.0
ensemble,2023-10-21,47,2,2023-11-04,44.0,39.96000723918699,5.695800271887918,4.039992760813007,12.0
ensemble,2023-10-21,47,3,2023-11-11,47.0,41.36988132358279,6.579195914980688,5.6301186764172115,15.0
ensemble,2023-10-21,48,1,2023-10-28,246.0,143.38329088463405,58.72438797355188,102.61670911536595,78.0
ensemble,2023-10-21,48,2,2023-11-04,305.0,159.414820235645,83.94968439969342,145.585179764355,137.0
ensemble,2023-10-21,48,3,2023-11-11,373.0,172.7152103756095,115.94908276546498,200.2847896243905,205.0
ensemble,2023-10-21,49,1,2023-10-28,5.0,4.63,0.9310210873140136,0.3700000000000001,2.0
ensemble,2023-10-21,49,2,2023-11-04,9.0,4.7701,2.2870341166636665,4.2299,6.0
ensemble,2023-10-21,49,3,2023-11-11,5.0,5.622257059494505,1.1874514848819921,0.6222570594945047,2.0
ensemble,2023-10-21,50,1,2023-10-28,0.0,0.4992,0.37074112613063986,0.4992,0.0
ensemble,2023-10-21,50,2,2023-11-04,0.0,0.693,0.4927964447522952,0.693,0.0
ensemble,2023-10-21,50,3,2023-11-11,2.0,0.7594458631342693,0.7204205267614244,1.2405541368657307,2.0
ensemble,2023-10-21,51,1,2023-10-28,61.0,53.6723843438032,6.087005645870556,7.327615656196798,7.0
ensemble,2023-10-21,51,2,2023-11-04,51.0,56.28066290813587,6.5946145754037575,5.2806629081358665,3.0
ensemble,2023-10-21,51,3,2023-11-11,92.0,56.5,17.586299431705108,35.5,38.0
ensemble,2023-10-21,53,1,2023-10-28,8.0,46.07743258714676,23.627764026830327,38.07743258714676,5.0
ensemble,2023-10-21,53,2,2023-11-04,17.0,45.5,17.853614422006384,28.5,4.0
ensemble,2023-10-21,53,3,2023-11-11,17.0,45.50000000000001,18.100008079446336,28.500000000000007,4.0
ensemble,2023-10-21,54,1,2023-10-28,4.0,5.48,1.4970510578243919,1.4800000000000004,1.0
ensemble,2023-10-21,54,2,2023-11-04,7.0,5.39,1.5235051511343953,1.6100000000000003,4.0
ensemble,2023-10-21,54,3,2023-11-11,14.0,5.9385,4.180571674593607,8.061499999999999,11.0
ensemble,2023-10-21,55,1,2023-10-28,7.0,10.357648215211723,2.8070859464103965,3.3576482152117233,4.0
ensemble,2023-10-21,55,2,2023-11-04,16.0,10.481806655233797,3.915950527939917,5.518193344766203,13.0
ensemble,2023-10-21,55,3,2023-11-11,20.0,11.309884560332288,5.132290497074902,8.690115439667712,17.0
ensemble,2023-10-21,56,1,2023-10-28,0.0,3.999999999999999,2.4804894732022245,3.999999999999999,4.0
ensemble,2023-10-21,56,2,2023-11-04,1.0,4.674834446884788,2.1473888498286877,3.6748344468847884,3.0
ensemble,2023-10-21,56,3,2023-11-11,5.0,5.3288,1.2204581614735128,0.3288000000000002,1.0
ensemble,2023-10-28,01,1,2023-11-04,37.0,30.0,4.376376905350475,7.0,7.0
ensemble,2023-10-28,01,2,2023-11-11,60.0,32.73,14.190928009494188,27.270000000000003,30.0
ensemble,2023-10-28,01,3,2023-11-18,77.0,31.1007,24.75629685151206,45.8993,47.0
ensemble,2023-10-28,02,1,2023-11-04,33.0,18.105525,8.988636366392074,14.894475,12.0
ensemble,2023-10-28,02,2,2023-11-11,39.0,20.41129114101565,11.171221863685732,18.58870885898435,18.0
ensemble,2023-10-28,02,3,2023-11-18,17.0,23.0,3.813523151195281,6.0,4.0
ensemble,2023-10-28,04,1,2023-11-04,51.0,36.815422,7.729288081117487,14.184578000000002,1.0
ensemble,2023-10-28,04,2,2023-11-11,132.0,44.0,56.884896858445174,88.0,80.0
ensemble,2023-10-28,04,3,2023-11-18,191.0,50.0,98.4512986318531,141.0,139.0
ensemble,2023-10-28,05,1,2023-11-04,18.0,19.0,2.568043046994851,1.0,0.0
ensemble,2023-10-28,05,2,2023-11-11,24.0,21.5,3.589138209271632,2.5,6.0
ensemble,2023-10-28,05,3,2023-11-18,17.0,22.25,5.2980116292194595,5.25,1.0
ensemble,2023-10-28,06,1,2023-11-04,97.0,75.0,12.737502560766428,22.0,46.0
ensemble,2023-10-28,06,2,2023-11-11,222.0,83.154,93.35239716499665,138.846,171.0
ensemble,2023-10-28,06,3,2023-11-18,360.0,90.147015997032,198.59838560266064,269.852984002968,309.0
ensemble,2023-10-28,08,1,2023-11-04,31.0,16.0,7.860299328959605,15.0,15.0
ensemble,2023-10-28,08,2,2023-11-11,52.0,18.9904047657581,19.737766439174464,33.0095952342419,36.0
ensemble,2023-10-28,08,3,2023-11-18,102.0,19.99,57.03546227642819,82.01,86.0
ensemble,2023-10-28,09,1,2023-11-04,12.0,5.061095953112607,3.6815891961260134,6.938904046887393,11.0
ensemble,2023-10-28,09,2,2023-11-11,5.0,5.401161593145998,1.37878520987845,0.4011615931459982,4.0
ensemble,2023-10-28,09,3,2023-11-18,22.0,5.98,9.813292286708359,16.02,21.0
ensemble,2023-10-28,10,1,2023-11-04,1.0,1.5,0.5195243241827813,0.5,0.0
ensemble,2023-10-28,10,2,2023-11-11,1.0,2.0,0.7489949648182452,1.0,0.0
ensemble,2023-10-28,10,3,2023-11-18,2.0,2.0,0.725292724156752,0.0,1.0
ensemble,2023-10-28,11,1,2023-11-04,0.0,3.1307303270651987,2.0051685659386846,3.1307303270651987,4.0
ensemble,2023-10-28,11,2,2023-11-11,0.0,4.0,2.3474528164158333,4.0,4.0
ensemble,2023-10-28,11,3,2023-11-18,5.0,4.4835,1.2305967567273262,0.5164999999999997,1.0
ensemble,2023-10-28,12,1,2023-11-04,444.0,279.745,104.90225521828977,164.255,152.0
ensemble,2023-10-28,12,2,2023-11-11,462.0,279.4665,106.78130710894428,182.5335,170.0
ensemble,2023-10-28,12,3,2023-11-18,652.0,286.534,242.34517778792377,365.466,360.0
ensemble,2023-10-28,13,1,2023-11-04,60.0,34.057,15.711956785117193,25.942999999999998,29.0
ensemble,2023-10-28,13,2,2023-11-11,116.0,36.02714878207091,63.22831233404494,79.97285121792909,85.0
ensemble,2023-10-28,13,3,2023-11-18,133.0,39.0,70.74227939004605,94.0,102.0
ensemble,2023-10-28,15,1,2023-11-04,14.0,12.0,1.7532322437986825,2.0,1.0
ensemble,2023-10-28,15,2,2023-11-11,16.0,11.26,2.423602678696936,4.74,3.0
ensemble,2023-10-28,15,3,2023-11-18,29.0,12.0,9.378992534543444,17.0,16.0
ensemble,2023-10-28,16,1,2023-11-04,5.0,3.466032406927884,1.048789999973431,1.533967593072116,3.0
ensemble,2023-10-28,16,2,2023-11-11,4.0,4.0,0.9832403198306553,0.0,2.0
ensemble,2023-10-28,16,3,2023-11-18,11.0,3.86,3.44724777306695,7.140000000000001,9.0
ensemble,2023-10-28,17,1,2023-11-04,34.0,25.0,5.0309997833443045,9.0,7.0
ensemble,2023-10-28,17,2,2023-11-11,54.0,27.2,13.63146246349067,26.8,27.0
ensemble,2023-10-28,17,3,2023-11-18,72.0,28.087,24.93326357374723,43.913,45.0
ensemble,2023-10-28,18,1,2023-11-04,39.0,26.304,6.560599150423836,12.696000000000002,14.0
ensemble,2023-10-28,18,2,2023-11-11,47.0,28.716,9.120063385529727,18.284,22.0
ensemble,2023-10-28,18,3,2023-11-18,87.0,33.0,31.72981119808297,54.0,62.0
ensemble,2023-10-28,19,1,2023-11-04,10.0,4.625481587024319,2.9619236768515442,5.374518412975681,6.0
ensemble,2023-10-28,19,2,2023-11-11,13.0,5.0,4.493499464999415,8.0,9.0
ensemble,2023-10-28,19,3,2023-11-18,14.0,5.0,4.6745882353509955,9.0,10.0
ensemble,2023-10-28,20,1,2023-11-04,6.0,7.0,1.128507125057488,1.0,1.0
ensemble,2023-10-28,20,2,2023-11-11,10.0,8.08,1.5740527280182164,1.92,3.0
ensemble,2023-10-28,20,3,2023-11-18,18.0,8.820289116922318,4.442714917116849,9.179710883077682,11.0
ensemble,2023-10-28,21,1,2023-11-04,21.0,24.04424362147234,3.445350076326864,3.04424362147234,1.0
ensemble,2023-10-28,21,2,2023-11-11,33.0,25.017,4.966169027183449,7.9830000000000005,13.0
ensemble,2023-10-28,21,3,2023-11-18,18.0,27.9799,6.769728986370665,9.9799,2.0
ensemble,2023-10-28,22,1,2023-11-04,40.0,33.75,4.549193442956498,6.25,9.0
ensemble,2023-10-28,22,2,2023-11-11,65.0,36.9,13.42589328342857,28.1,34.0
ensemble,2023-10-28,22,3,2023-11-18,96.0,40.3,31.273204653494087,55.7,65.0
ensemble,2023-10-28,23,1,2023-11-04,1.0,3.75,1.4479712747554359,2.75,1.0
ensemble,2023-10-28,23,2,2023-11-11,4.0,3.92,1.0086857820875124,0.08000000000000007,2.0
ensemble,2023-10-28,23,3,2023-11-18,2.0,3.7064634346453462,1.3778506894182323,1.7064634346453462,0.0
ensemble,2023-10-28,24,1,2023-11-04,15.0,7.919519828117941,4.02958452740705,7.080480171882059,6.0
ensemble,2023-10-28,24,2,2023-11-11,19.0,8.129999999999999,6.0024983713364986,10.870000000000001,10.0
ensemble,2023-10-28,24,3,2023-11-18,27.0,7.6,10.451599448012905,19.4,18.0
ensemble,2023-10-28,25,1,2023-11-04,30.0,16.04005,7.234802071860483,13.95995,16.0
ensemble,2023-10-28,25,2,2023-11-11,31.0,17.0,7.180657644669164,14.0,17.0
ensemble,2023-10-28,25,3,2023-11-18,31.0,19.002362779078855,6.527088570016129,11.997637220921145,17.0
ensemble,2023-10-28,26,1,2023-11-04,34.0,24.61,5.410096484335847,9.39,13.0
ensemble,2023-10-28,26,2,2023-11-11,30.0,26.51623401361215,4.225844132055333,3.4837659863878514,9.0
ensemble,2023-10-28,26,3,2023-11-18,52.0,28.97,12.130276138525979,23.03,31.0
ensemble,2023-10-28,27,1,2023-11-04,9.0,7.5122453985791715,1.7271712502270171,1.4877546014208285,5.0
ensemble,2023-10-28,27,2,2023-11-11,18.0,7.779710666317163,5.086843306068894,10.220289333682837,14.0
ensemble,2023-10-28,27,3,2023-11-18,15.0,9.448702698021764,3.629440548194304,5.551297301978236,11.0
ensemble,2023-10-28,28,1,2023-11-04,30.0,21.151561699202365,4.17493971904723,8.848438300797635,10.0
ensemble,2023-10-28,28,2,2023-11-11,38.0,24.0,6.305980894877776,14.0,18.0
ensemble,2023-10-28,28,3,2023-11-18,46.0,26.55,9.69759856583448,19.45,26.0
ensemble,2023-10-28,29,1,2023-11-04,24.0,24.42,3.601898011122411,0.4200000000000017,7.0
ensemble,2023-10-28,29,2,2023-11-11,40.0,27.0,7.2437020163527155,13.0,23.0
ensemble,2023-10-28,29,3,2023-11-18,40.0,27.638073275445567,7.535867407939987,12.361926724554433,23.0
ensemble,2023-10-28,30,1,2023-11-04,1.0,1.661032631369794,0.700422381229514,0.6610326313697941,0.0
ensemble,2023-10-28,30,2,2023-11-11,5.0,2.3579126765339837,1.4737014259816668,2.6420873234660163,4.0
ensemble,2023-10-28,30,3,2023-11-18,3.0,2.975,0.8688042607911276,0.02499999999999991,2.0
ensemble,2023-10-28,31,1,2023-11-04,5.0,12.481899011135102,3.633493642046114,7.481899011135102,3.0
ensemble,2023-10-28,31,2,2023-11-11,5.0,14.0,4.663842234861531,9.0,3.0
ensemble,2023-10-28,31,3,2023-11-18,4.0,14.5,5.943804750562978,10.5,4.0
ensemble,2023-10-28,32,1,2023-11-04,13.0,7.36,2.8845086027188698,5.64,6.0
ensemble,2023-10-28,32,2,2023-11-11,22.0,8.02,7.302631874823,13.98,15.0
ensemble,2023-10-28,32,3,2023-11-18,30.0,8.855,11.844058230369972,21.145,23.0
ensemble,2023-10-28,33,1,2023-11-04,2.0,1.809,0.4955810942847171,0.19100000000000006,2.0
ensemble,2023-10-28,33,2,2023-11-11,2.0,1.97632,0.594911781528336,0.023679999999999923,2.0
ensemble,2023-10-28,33,3,2023-11-18,2.0,1.85004730064897,0.6501531751544194,0.14995269935103006,2.0
ensemble,2023-10-28,34,1,2023-11-04,26.0,27.0,3.749497284814658,1.0,7.0
ensemble,2023-10-28,34,2,2023-11-11,46.0,30.0,8.217996751491167,16.0,13.0
ensemble,2023-10-28,34,3,2023-11-18,33.0,30.880000000000003,5.409030878682763,2.1199999999999974,0.0
ensemble,2023-10-28,35,1,2023-11-04,10.0,5.752909218463427,2.2115992727767897,4.247090781536573,8.0
ensemble,2023-10-28,35,2,2023-11-11,9.0,5.955601290685726,1.981612192708929,3.044398709314274,7.0
ensemble,2023-10-28,35,3,2023-11-18,12.0,5.750434904932313,3.1052612867904874,6.249565095067687,10.0
ensemble,2023-10-28,36,1,2023-11-04,57.0,38.52091232276155,9.315204206296189,18.479087677238446,20.0
ensemble,2023-10-28,36,2,2023-11-11,88.0,38.71075692785625,26.447837280930344,49.28924307214375,51.0
ensemble,2023-10-28,36,3,2023-11-18,123.0,43.23090500648846,44.900136063481824,79.76909499351154,86.0
ensemble,2023-10-28,37,1,2023-11-04,40.0,22.63059325342386,8.735008629171016,17.36940674657614,23.0
ensemble,2023-10-28,37,2,2023-11-11,49.0,25.25,12.465073441721685,23.75,32.0
ensemble,2023-10-28,37,3,2023-11-18,88.0,25.107476534544556,39.13612397980655,62.89252346545544,71.0
ensemble,2023-10-28,38,1,2023-11-04,0.0,1.4787967501728174,0.9777571225665771,1.4787967501728174,1.0
ensemble,2023-10-28,38,2,2023-11-11,2.0,2.0,0.5979871963547811,0.0,1.0
ensemble,2023-10-28,38,3,2023-11-18,7.0,1.845,2.6539021079196066,5.155,6.0
ensemble,2023-10-28,39,1,2023-11-04,21.0,21.77,3.0388850853841105,0.7699999999999996,4.0
ensemble,2023-10-28,39,2,2023-11-11,26.0,23.32649135852734,3.9086283833189377,2.6735086414726617,1.0
ensemble,2023-10-28,39,3,2023-11-18,56.0,24.5,16.281314292457992,31.5,31.0
ensemble,2023-10-28,40,1,2023-11-04,18.0,30.69,6.8078491944687585,12.690000000000001,4.0
ensemble,2023-10-28,40,2,2023-11-11,34.0,32.453201795135776,4.197599392376035,1.5467982048642241,12.0
ensemble,2023-10-28,40,3,2023-11-18,37.0,33.8347097839587,5.311728106347686,3.1652902160412992,15.0
ensemble,2023-10-28,41,1,2023-11-04,6.0,7.176297304182439,1.3117810188893366,1.1762973041824392,2.0
ensemble,2023-10-28,41,2,2023-11-11,11.0,8.430195407174732,1.7975371462424634,2.5698045928252675,3.0
ensemble,2023-10-28,41,3,2023-11-18,17.0,8.72264,4.237918802721445,8.27736,9.0
ensemble,2023-10-28,42,1,2023-11-04,39.0,51.0,7.130668479016218,12.0,4.0
ensemble,2023-10-28,42,2,2023-11-11,82.0,52.2978169604274,16.200991103517445,29.702183039572603,39.0
ensemble,2023-10-28,42,3,2023-11-18,89.0,52.95281958712405,17.993489345631215,36.04718041287595,46.0
ensemble,2023-10-28,44,1,2023-11-04,0.0,1.03689159397019,0.707087654210534,1.03689159397019,0.0
ensemble,2023-10-28,44,2,2023-11-11,2.0,1.3806571184161631,0.6254095482432754,0.6193428815838369,2.0
ensemble,2023-10-28,44,3,2023-11-18,0.0,1.358367804676188,1.1118180547805794,1.358367804676188,0.0
ensemble,2023-10-28,45,1,2023-11-04,45.0,31.3322879132634,7.739677360357091,13.6677120867366,13.0
ensemble,2023-10-28,45,2,2023-11-11,52.0,31.89,10.801345457565066,20.11,20.0
ensemble,2023-10-28,45,3,2023-11-18,64.0,33.27915,18.09880267904495,30.72085,32.0
ensemble,2023-10-28,46,1,2023-11-04,1.0,1.7255508899688738,0.5708286924914272,0.7255508899688738,1.0
ensemble,2023-10-28,46,2,2023-11-11,2.0,2.0,0.7667599454246308,0.0,0.0
ensemble,2023-10-28,46,3,2023-11-18,1.0,2.0,0.8738594510906457,1.0,1.0
ensemble,2023-10-28,47,1,2023-11-04,44.0,41.23783938891829,4.200447548115117,2.762160611081711,1.0
ensemble,2023-10-28,47,2,2023-11-11,47.0,43.02,5.149813375470948,3.979999999999997,4.0
ensemble,2023-10-28,47,3,2023-11-18,57.0,43.0,8.366572113375037,14.0,14.0
ensemble,2023-10-28,48,1,2023-11-04,305.0,254.005,33.35323860351464,50.995000000000005,63.0
ensemble,2023-10-28,48,2,2023-11-11,373.0,278.0,56.44368196919656,95.0,131.0
ensemble,2023-10-28,48,3,2023-11-18,373.0,307.0,47.0675148481303,66.0,131.0
ensemble,2023-10-28,49,1,2023-11-04,9.0,6.06494989160549,1.6070729631484317,2.9350501083945097,0.0
ensemble,2023-10-28,49,2,2023-11-11,5.0,7.163394999999999,1.5040728190146768,2.1633949999999986,4.0
ensemble,2023-10-28,49,3,2023-11-18,7.0,7.0,1.5518244251252609,0.0,2.0
ensemble,2023-10-28,50,1,2023-11-04,0.0,1.0,0.6093871581639708,1.0,2.0
ensemble,2023-10-28,50,2,2023-11-11,2.0,2.0,0.5226181781747833,0.0,0.0
ensemble,2023-10-28,50,3,2023-11-18,5.0,2.0,1.618347609480556,3.0,3.0
ensemble,2023-10-28,51,1,2023-11-04,51.0,64.5178533413449,8.481140837042139,13.517853341344903,21.0
ensemble,2023-10-28,51,2,2023-11-11,92.0,70.70054254419905,11.70754444375561,21.299457455800948,20.0
ensemble,2023-10-28,51,3,2023-11-18,100.0,71.0,16.005137800050942,29.0,28.0
ensemble,2023-10-28,53,1,2023-11-04,17.0,35.42408465528442,9.831639878039429,18.424084655284418,6.0
ensemble,2023-10-28,53,2,2023-11-11,17.0,40.0,11.525362815114848,23.0,6.0
ensemble,2023-10-28,53,3,2023-11-18,33.0,40.085,6.954810386942797,7.085000000000001,22.0
ensemble,2023-10-28,54,1,2023-11-04,7.0,4.231542620118654,1.4139989068023253,2.7684573798813457,4.0
ensemble,2023-10-28,54,2,2023-11-11,14.0,4.8658,4.733268221655989,9.1342,11.0
ensemble,2023-10-28,54,3,2023-11-18,8.0,4.82585767435924,1.7084185602587456,3.1741423256407604,5.0
ensemble,2023-10-28,55,1,2023-11-04,16.0,7.244433773307781,4.546017961994716,8.755566226692219,12.0
ensemble,2023-10-28,55,2,2023-11-11,20.0,7.5,5.960973368102638,12.5,16.0
ensemble,2023-10-28,55,3,2023-11-18,15.0,8.93735,3.366142389113424,6.06265,11.0
ensemble,2023-10-28,56,1,2023-11-04,1.0,4.95,2.1632778610131727,3.95,4.0
ensemble,2023-10-28,56,2,2023-11-11,5.0,5.2719,1.118386209658107,0.2718999999999996,0.0
ensemble,2023-10-28,56,3,2023-11-18,9.0,6.0,1.750848367157205,3.0,4.0
ensemble,2023-11-04,01,1,2023-11-11,60.0,34.56522104886985,13.16804653660397,25.43477895113015,28.0
ensemble,2023-11-04,01,2,2023-11-18,77.0,35.0872,23.799812416845814,41.9128,45.0
ensemble,2023-11-04,01,3,2023-11-25,73.0,35.0,18.360267530335058,38.0,41.0
ensemble,2023-11-04,02,1,2023-11-11,39.0,29.0,6.146358634083182,10.0,9.0
ensemble,2023-11-04,02,2,2023-11-18,17.0,29.5,6.3975266914649715,12.5,13.0
ensemble,2023-11-04,02,3,2023-11-25,14.0,30.0,8.157702221691789,16.0,16.0
ensemble,2023-11-04,04,1,2023-11-11,132.0,60.0,39.86207553275823,72.0,83.0
ensemble,2023-11-04,04,2,2023-11-18,191.0,61.18284334172585,76.19406637819749,129.81715665827414,142.0
ensemble,2023-11-04,04,3,2023-11-25,212.0,66.67518228797823,80.28068764653905,145.32481771202177,163.0
ensemble,2023-11-04,05,1,2023-11-11,24.0,18.51468581587709,3.4260554072074267,5.48531418412291,11.0
ensemble,2023-11-04,05,2,2023-11-18,17.0,19.5,3.086509659907752,2.5,4.0
ensemble,2023-11-04,05,3,2023-11-25,27.0,18.11,4.542200480152369,8.89,14.0
ensemble,2023-11-04,06,1,2023-11-11,222.0,80.80441531777385,94.60954837575197,141.19558468222615,146.0
ensemble,2023-11-04,06,2,2023-11-18,360.0,86.96937561035156,206.31198325606954,273.03062438964844,284.0
ensemble,2023-11-04,06,3,2023-11-25,437.0,87.0,279.3271666407777,350.0,361.0
ensemble,2023-11-04,08,1,2023-11-11,52.0,22.59,19.361859780633914,29.41,33.0
ensemble,2023-11-04,08,2,2023-11-18,102.0,26.5,56.59599370825977,75.5,83.0
ensemble,2023-11-04,08,3,2023-11-25,137.0,29.46,79.58948790374399,107.53999999999999,118.0
ensemble,2023-11-04,09,1,2023-11-11,5.0,7.034622792706742,1.9059362431818767,2.0346227927067417,2.0
ensemble,2023-11-04,09,2,2023-11-18,22.0,7.164650973568357,7.206854903668726,14.835349026431643,15.0
ensemble,2023-11-04,09,3,2023-11-25,33.0,7.398,15.350911298556577,25.602,26.0
ensemble,2023-11-04,10,1,2023-11-11,1.0,1.391396093776581,0.4959953329235588,0.391396093776581,0.0
ensemble,2023-11-04,10,2,2023-11-18,2.0,2.0,0.5689496844441546,0.0,1.0
ensemble,2023-11-04,10,3,2023-11-25,1.0,2.0,0.8109875846702105,1.0,0.0
ensemble,2023-11-04,11,1,2023-11-11,0.0,2.9819564374128937,1.7066104700774347,2.9819564374128937,1.0
ensemble,2023-11-04,11,2,2023-11-18,5.0,3.0,1.1013634863132091,2.0,4.0
ensemble,2023-11-04,11,3,2023-11-25,8.0,3.0,2.5003670559845528,5.0,7.0
ensemble,2023-11-04,12,1,2023-11-11,462.0,333.9153228088753,68.07722143813217,128.08467719112468,149.0
ensemble,2023-11-04,12,2,2023-11-18,652.0,344.5435,202.6757066453373,307.4565,339.0
ensemble,2023-11-04,12,3,2023-11-25,701.0,351.6540894251168,208.15031599122904,349.3459105748832,388.0
ensemble,2023-11-04,13,1,2023-11-11,116.0,33.118,63.68589458462017,82.882,76.0
ensemble,2023-11-04,13,2,2023-11-18,133.0,34.38851390301095,75.6653843077634,98.61148609698904,93.0
ensemble,2023-11-04,13,3,2023-11-25,156.0,35.11946473956395,87.3268542626313,120.88053526043605,116.0
ensemble,2023-11-04,15,1,2023-11-11,16.0,14.0,1.7056750430402448,2.0,3.0
ensemble,2023-11-04,15,2,2023-11-18,29.0,14.000000000000002,9.18978249893616,14.999999999999998,16.0
ensemble,2023-11-04,15,3,2023-11-25,26.0,14.42,6.681636705714152,11.58,13.0
ensemble,2023-11-04,16,1,2023-11-11,4.0,4.1175,0.9125781586202857,0.11749999999999972,0.0
ensemble,2023-11-04,16,2,2023-11-18,11.0,4.498033547237018,3.4014089147415834,6.501966452762982,7.0
ensemble,2023-11-04,16,3,2023-11-25,8.0,5.882,1.6623316505269885,2.1180000000000003,4.0
ensemble,2023-11-04,17,1,2023-11-11,54.0,28.16141507924623,13.158132980680925,25.83858492075377,33.0
ensemble,2023-11-04,17,2,2023-11-18,72.0,29.825864148998253,22.96056900328767,42.17413585100175,51.0
ensemble,2023-11-04,17,3,2023-11-25,102.0,29.08384556865977,43.14341101120859,72.91615443134023,81.0
ensemble,2023-11-04,18,1,2023-11-11,47.0,36.035,6.858640018908136,10.965000000000003,14.0
ensemble,2023-11-04,18,2,2023-11-18,87.0,40.74400219107787,22.620849640000856,46.25599780892213,54.0
ensemble,2023-11-04,18,3,2023-11-25,84.0,42.47837820454069,20.76164295193865,41.52162179545931,51.0
ensemble,2023-11-04,19,1,2023-11-11,13.0,5.151409952356865,4.3047398031055675,7.848590047643135,9.0
ensemble,2023-11-04,19,2,2023-11-18,14.0,5.958327972170835,3.9345703515712875,8.041672027829165,10.0
ensemble,2023-11-04,19,3,2023-11-25,27.0,6.582963172972541,12.799535452666799,20.41703682702746,23.0
ensemble,2023-11-04,20,1,2023-11-11,10.0,8.030807855964758,1.5405755102341676,1.969192144035242,5.0
ensemble,2023-11-04,20,2,2023-11-18,18.0,9.023272540931805,4.679855567802385,8.976727459068195,13.0
ensemble,2023-11-04,20,3,2023-11-25,30.0,9.31215017074308,12.914794351487876,20.68784982925692,25.0
ensemble,2023-11-04,21,1,2023-11-11,33.0,28.1765,4.00527091496933,4.823499999999999,10.0
ensemble,2023-11-04,21,2,2023-11-18,18.0,29.04262450116474,6.615214618061997,11.042624501164742,5.0
